Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE
2025-03-05 11:41:03,"Fullbody - 1",1h 23m,"Triceps Pushdown (Cable - Straight Bar)",F,55.0,11.0,0,0.0,,,10
2025-03-05 11:41:03,"Fullbody - 1",1h 23m,"Lying Leg Curl (Machine)",W,30.0,10.0,0,0.0,"",,
2025-03-05 11:41:03,"Fullbody - 1",1h 23m,"Lying Leg Curl (Machine)",W,45.0,5.0,0,0.0,,,
2025-03-05 11:41:03,"Fullbody - 1",1h 23m,"Lying Leg Curl (Machine)",1,50.0,12.0,0,0.0,,,6
2025-03-05 11:41:03,"Fullbody - 1",1h 23m,"Lying Leg Curl (Machine)",2,50.0,12.0,0,0.0,,,7
2025-03-05 11:41:03,"Fullbody - 1",1h 23m,"Lying Leg Curl (Machine)",3,50.0,12.0,0,0.0,,,8
2025-03-05 11:41:03,"Fullbody - 1",1h 23m,"Lying Leg Curl (Machine)",F,50.0,10.0,0,0.0,,,10
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Romanian Deadlift (Barbell)",W,20.0,10.0,0,0.0,"","",
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Romanian Deadlift (Barbell)",W,60.0,5.0,0,0.0,,,
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Romanian Deadlift (Barbell)",1,110.0,7.0,0,0.0,,,7
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Romanian Deadlift (Barbell)",2,110.0,7.0,0,0.0,,,7
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Romanian Deadlift (Barbell)",3,110.0,7.0,0,0.0,,,7
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Romanian Deadlift (Barbell)",4,110.0,7.0,0,0.0,,,8
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Bench Press (Barbell)",W,20.0,10.0,0,0.0,"",,
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Bench Press (Barbell)",W,40.0,8.0,0,0.0,,,
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Bench Press (Barbell)",1,60.0,8.0,0,0.0,,,7
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Bench Press (Barbell)",2,60.0,8.0,0,0.0,,,7
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Bench Press (Barbell)",3,60.0,8.0,0,0.0,,,8
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Bench Press (Barbell)",4,60.0,8.0,0,0.0,,,9
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Seated Row (Cable)",W,40.0,10.0,0,0.0,"",,
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Seated Row (Cable)",W,60.0,6.0,0,0.0,,,
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Seated Row (Cable)",1,70.0,10.0,0,0.0,,,7
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Seated Row (Cable)",2,70.0,10.0,0,0.0,,,7
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Seated Row (Cable)",3,70.0,10.0,0,0.0,,,8
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Seated Row (Cable)",4,70.0,10.0,0,0.0,,,8
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Hammer Curl (Dumbbell)",1,20.0,15.0,0,0.0,"",,7
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Hammer Curl (Dumbbell)",F,20.0,14.0,0,0.0,,,10
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Hammer Curl (Dumbbell)",3,20.0,15.0,0,0.0,,,10
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Skullcrusher (Dumbbell)",1,16.0,15.0,0,0.0,"",,6
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Skullcrusher (Dumbbell)",2,16.0,15.0,0,0.0,,,7
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Skullcrusher (Dumbbell)",F,16.0,14.0,0,0.0,,,10
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Leg Extension (Machine)",W,30.0,10.0,0,0.0,"",,
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Leg Extension (Machine)",W,55.0,5.0,0,0.0,,,
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Leg Extension (Machine)",1,65.0,15.0,0,0.0,,,7
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Leg Extension (Machine)",2,65.0,15.0,0,0.0,,,8
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Leg Extension (Machine)",3,65.0,15.0,0,0.0,,,8
2025-03-07 11:44:24,"Fullbody - 2",1h 8m,"Leg Extension (Machine)",4,65.0,15.0,0,0.0,,,9
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Squat (Barbell)",W,0.0,10.0,0,0.0,"","",
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Squat (Barbell)",W,20.0,8.0,0,0.0,,,
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Squat (Barbell)",W,40.0,5.0,0,0.0,,,
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Squat (Barbell)",1,70.0,7.0,0,0.0,,,6
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Squat (Barbell)",2,70.0,7.0,0,0.0,,,7
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Squat (Barbell)",3,70.0,7.0,0,0.0,,,8
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Squat (Barbell)",4,70.0,7.0,0,0.0,,,9
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Lat Pulldown (Cable)",W,35.0,10.0,0,0.0,"",,
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Lat Pulldown (Cable)",W,55.0,5.0,0,0.0,,,
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Lat Pulldown (Cable)",1,65.0,11.0,0,0.0,,,6
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Lat Pulldown (Cable)",2,65.0,11.0,0,0.0,,,7
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Lat Pulldown (Cable)",3,65.0,11.0,0,0.0,,,8
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Lat Pulldown (Cable)",4,65.0,11.0,0,0.0,,,9
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Incline Bench Press (Dumbbell)",W,28.0,10.0,0,0.0,"",,
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Incline Bench Press (Dumbbell)",W,36.0,5.0,0,0.0,,,
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Incline Bench Press (Dumbbell)",1,44.0,11.0,0,0.0,,,6
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Incline Bench Press (Dumbbell)",2,44.0,11.0,0,0.0,,,7
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Incline Bench Press (Dumbbell)",3,44.0,11.0,0,0.0,,,8
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Incline Bench Press (Dumbbell)",4,44.0,11.0,0,0.0,,,9
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Cable Crossover",1,28.5,12.0,0,0.0,"",,6
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Cable Crossover",2,28.5,12.0,0,0.0,,,7
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Cable Crossover",3,28.5,12.0,0,0.0,,,8
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Cable Crossover",4,28.5,12.0,0,0.0,,,9
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Preacher Curl (Machine)",1,28.5,12.0,0,0.0,"",,6
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Preacher Curl (Machine)",2,28.5,12.0,0,0.0,,,7
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Preacher Curl (Machine)",3,28.5,12.0,0,0.0,,,8
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Preacher Curl (Machine)",D,23.0,15.0,0,0.0,,,8
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Triceps Pushdown (Cable - Straight Bar)",1,55.0,13.0,0,0.0,"",,6
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Triceps Pushdown (Cable - Straight Bar)",2,55.0,13.0,0,0.0,,,7
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Triceps Pushdown (Cable - Straight Bar)",3,55.0,13.0,0,0.0,,,10
2025-03-09 18:29:53,"Fullbody - 3",1h 16m,"Triceps Pushdown (Cable - Straight Bar)",D,45.0,10.0,0,0.0,,,10
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Romanian Deadlift (Barbell)",W,20.0,12.0,0,0.0,"","",
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Romanian Deadlift (Barbell)",W,60.0,6.0,0,0.0,,,
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Romanian Deadlift (Barbell)",1,110.0,8.0,0,0.0,,,7
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Romanian Deadlift (Barbell)",2,110.0,8.0,0,0.0,,,7
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Romanian Deadlift (Barbell)",3,110.0,8.0,0,0.0,,,8
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Romanian Deadlift (Barbell)",4,110.0,8.0,0,0.0,,,9
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Seated Row (Cable)",W,40.0,10.0,0,0.0,"",,
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Seated Row (Cable)",W,60.0,5.0,0,0.0,,,
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Seated Row (Cable)",1,70.0,10.0,0,0.0,,,7
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Seated Row (Cable)",2,70.0,10.0,0,0.0,,,7
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Seated Row (Cable)",3,70.0,10.0,0,0.0,,,8
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Seated Row (Cable)",4,70.0,12.0,0,0.0,,,9
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Chest Press (Machine)",W,43.0,10.0,0,0.0,"",,
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Chest Press (Machine)",W,54.0,5.0,0,0.0,,,
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Chest Press (Machine)",1,70.5,10.0,0,0.0,,,7
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Chest Press (Machine)",2,70.5,10.0,0,0.0,,,8
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Chest Press (Machine)",3,70.5,10.0,0,0.0,,,10
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Chest Press (Machine)",F,70.5,8.0,0,0.0,,,10
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Chest Press (Machine)",D,54.0,10.0,0,0.0,,,10
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Hammer Curl (Dumbbell)",1,20.0,15.0,0,0.0,"",,6
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Hammer Curl (Dumbbell)",2,20.0,15.0,0,0.0,,,8
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Hammer Curl (Dumbbell)",3,20.0,15.0,0,0.0,,,9
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Skullcrusher (Dumbbell)",1,16.0,12.0,0,0.0,"",,8
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Skullcrusher (Dumbbell)",2,16.0,12.0,0,0.0,,,8
2025-03-19 19:57:23,"Fullbody - 4",1h 2m,"Skullcrusher (Dumbbell)",3,16.0,12.0,0,0.0,,,10
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Squat (Barbell)",W,0.0,10.0,0,0.0,"","",
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Squat (Barbell)",W,20.0,6.0,0,0.0,,,
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Squat (Barbell)",W,40.0,5.0,0,0.0,,,
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Squat (Barbell)",1,70.0,8.0,0,0.0,,,7
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Squat (Barbell)",2,70.0,8.0,0,0.0,,,8
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Squat (Barbell)",3,70.0,8.0,0,0.0,,,9
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Squat (Barbell)",4,70.0,8.0,0,0.0,,,10
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Incline Bench Press (Dumbbell)",W,28.0,10.0,0,0.0,"",,
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Incline Bench Press (Dumbbell)",W,36.0,5.0,0,0.0,,,
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Incline Bench Press (Dumbbell)",1,44.0,12.0,0,0.0,,,6
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Incline Bench Press (Dumbbell)",2,44.0,12.0,0,0.0,,,8
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Incline Bench Press (Dumbbell)",F,44.0,11.0,0,0.0,,,10
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Incline Bench Press (Dumbbell)",F,44.0,8.0,0,0.0,,,10
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Lat Pulldown (Cable)",W,35.0,10.0,0,0.0,"",,
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Lat Pulldown (Cable)",W,55.0,5.0,0,0.0,,,
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Lat Pulldown (Cable)",1,65.0,10.0,0,0.0,,,8
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Lat Pulldown (Cable)",2,65.0,10.0,0,0.0,,,8
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Lat Pulldown (Cable)",3,65.0,10.0,0,0.0,,,9
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Lat Pulldown (Cable)",4,65.0,10.0,0,0.0,,,10
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Lateral Raise (Cable)",1,5.0,12.0,0,0.0,"",,7
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Lateral Raise (Cable)",2,5.0,12.0,0,0.0,,,8
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Lateral Raise (Cable)",3,5.0,12.0,0,0.0,,,9
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Preacher Curl (Machine)",1,28.5,15.0,0,0.0,"",,6
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Preacher Curl (Machine)",2,28.5,15.0,0,0.0,,,7
2025-03-20 18:44:26,"Fullbody - A",1h 2m,"Preacher Curl (Machine)",3,28.5,15.0,0,0.0,,,9
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Romanian Deadlift (Barbell)",W,0.0,10.0,0,0.0,"","",
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Romanian Deadlift (Barbell)",W,20.0,10.0,0,0.0,,,
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Romanian Deadlift (Barbell)",W,60.0,6.0,0,0.0,,,
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Romanian Deadlift (Barbell)",1,110.0,8.0,0,0.0,,,6
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Romanian Deadlift (Barbell)",2,110.0,8.0,0,0.0,,,7
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Romanian Deadlift (Barbell)",3,110.0,8.0,0,0.0,,,8
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Romanian Deadlift (Barbell)",4,110.0,8.0,0,0.0,,,9
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Seated Row (Cable)",W,40.0,10.0,0,0.0,"",,
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Seated Row (Cable)",W,50.0,5.0,0,0.0,,,
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Seated Row (Cable)",1,55.0,12.0,0,0.0,,,6
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Seated Row (Cable)",2,55.0,12.0,0,0.0,,,6
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Seated Row (Cable)",3,55.0,12.0,0,0.0,,,7
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Seated Row (Cable)",4,55.0,12.0,0,0.0,,,7
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Seated Row (Cable)",5,70.0,1.0,0,0.0,,,8
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Seated Row (Cable)",6,80.0,1.0,0,0.0,,,8
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Seated Row (Cable)",7,90.0,1.0,0,0.0,,,9
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Seated Row (Cable)",8,100.0,1.0,0,0.0,,,9
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Chest Press (Machine)",W,43.0,10.0,0,0.0,"",,
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Chest Press (Machine)",W,54.0,5.0,0,0.0,,,
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Chest Press (Machine)",1,70.5,10.0,0,0.0,,,7
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Chest Press (Machine)",2,70.5,10.0,0,0.0,,,8
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Chest Press (Machine)",3,70.5,10.0,0,0.0,,,9
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Chest Press (Machine)",4,70.5,10.0,0,0.0,,,10
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Hammer Curl (Dumbbell)",1,20.0,16.0,0,0.0,"",,6
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Hammer Curl (Dumbbell)",2,20.0,16.0,0,0.0,,,7
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Hammer Curl (Dumbbell)",3,20.0,16.0,0,0.0,,,9
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",1,55.0,15.0,0,0.0,"",,6
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",2,55.0,15.0,0,0.0,,,7
2025-03-24 19:49:55,"Fullbody - 2",1h 9m,"Triceps Pushdown (Cable - Straight Bar)",3,55.0,15.0,0,0.0,,,9
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Squat (Barbell)",W,0.0,10.0,0,0.0,"","",
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Squat (Barbell)",W,20.0,6.0,0,0.0,,,
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Squat (Barbell)",W,40.0,5.0,0,0.0,,,
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Squat (Barbell)",1,70.0,8.0,0,0.0,,,6
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Squat (Barbell)",2,70.0,8.0,0,0.0,,,7
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Squat (Barbell)",3,70.0,8.0,0,0.0,,,8
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Incline Bench Press (Dumbbell)",W,28.0,10.0,0,0.0,"",,
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Incline Bench Press (Dumbbell)",W,36.0,5.0,0,0.0,,,
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Incline Bench Press (Dumbbell)",1,44.0,12.0,0,0.0,,,7
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Incline Bench Press (Dumbbell)",2,44.0,12.0,0,0.0,,,8
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Incline Bench Press (Dumbbell)",3,44.0,12.0,0,0.0,,,10
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Incline Bench Press (Dumbbell)",F,44.0,8.0,0,0.0,,,10
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Lat Pulldown (Cable)",W,35.0,10.0,0,0.0,"",,
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Lat Pulldown (Cable)",1,50.0,15.0,0,0.0,,,6
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Lat Pulldown (Cable)",2,50.0,15.0,0,0.0,,,7
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Lat Pulldown (Cable)",3,50.0,15.0,0,0.0,,,7
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Lat Pulldown (Cable)",4,50.0,15.0,0,0.0,,,8
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Lateral Raise (Cable)",1,5.0,13.0,0,0.0,"",,6
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Lateral Raise (Cable)",2,5.0,13.0,0,0.0,,,7
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Lateral Raise (Cable)",3,5.0,15.0,0,0.0,,,8
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Preacher Curl (Machine)",1,28.5,17.0,0,0.0,"",,6
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Preacher Curl (Machine)",2,28.5,17.0,0,0.0,,,7
2025-03-28 20:09:40,"Fullbody - A",1h 6m,"Preacher Curl (Machine)",3,28.5,17.0,0,0.0,,,9
2025-04-01 17:12:13,"Fullbody - B",51m,"Romanian Deadlift (Barbell)",W,0.0,10.0,0,0.0,"","",
2025-04-01 17:12:13,"Fullbody - B",51m,"Romanian Deadlift (Barbell)",W,20.0,10.0,0,0.0,,,
2025-04-01 17:12:13,"Fullbody - B",51m,"Romanian Deadlift (Barbell)",1,60.0,10.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Romanian Deadlift (Barbell)",2,80.0,10.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Romanian Deadlift (Barbell)",3,80.0,10.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Romanian Deadlift (Barbell)",4,80.0,10.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Seated Row (Cable)",W,42.5,10.0,0,0.0,"",,
2025-04-01 17:12:13,"Fullbody - B",51m,"Seated Row (Cable)",1,50.0,12.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Seated Row (Cable)",2,50.0,12.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Seated Row (Cable)",3,50.0,12.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Seated Row (Cable)",4,50.0,12.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Bench Press (Barbell)",W,20.0,10.0,0,0.0,"",,
2025-04-01 17:12:13,"Fullbody - B",51m,"Bench Press (Barbell)",W,40.0,6.0,0,0.0,,,
2025-04-01 17:12:13,"Fullbody - B",51m,"Bench Press (Barbell)",1,60.0,8.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Bench Press (Barbell)",2,60.0,8.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Bench Press (Barbell)",3,60.0,8.0,0,0.0,,,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Bench Press (Barbell)",4,60.0,8.0,0,0.0,,,7
2025-04-01 17:12:13,"Fullbody - B",51m,"Hammer Curl (Dumbbell)",1,24.0,12.0,0,0.0,"",,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Hammer Curl (Dumbbell)",2,24.0,12.0,0,0.0,,,7
2025-04-01 17:12:13,"Fullbody - B",51m,"Hammer Curl (Dumbbell)",3,24.0,12.0,0,0.0,,,7
2025-04-01 17:12:13,"Fullbody - B",51m,"Triceps Pushdown (Cable - Straight Bar)",1,28.75,15.0,0,0.0,"",,6
2025-04-01 17:12:13,"Fullbody - B",51m,"Triceps Pushdown (Cable - Straight Bar)",2,28.75,15.0,0,0.0,,,7
2025-04-01 17:12:13,"Fullbody - B",51m,"Triceps Pushdown (Cable - Straight Bar)",3,28.75,15.0,0,0.0,,,8
2025-04-10 18:18:20,"Fullbody - A",59m,"Squat (Barbell)",W,0.0,10.0,0,0.0,"","",
2025-04-10 18:18:20,"Fullbody - A",59m,"Squat (Barbell)",W,20.0,10.0,0,0.0,,,
2025-04-10 18:18:20,"Fullbody - A",59m,"Squat (Barbell)",W,40.0,5.0,0,0.0,,,
2025-04-10 18:18:20,"Fullbody - A",59m,"Squat (Barbell)",1,50.0,8.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Squat (Barbell)",2,50.0,8.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Incline Bench Press (Dumbbell)",W,28.0,10.0,0,0.0,"",,
2025-04-10 18:18:20,"Fullbody - A",59m,"Incline Bench Press (Dumbbell)",W,32.0,5.0,0,0.0,,,
2025-04-10 18:18:20,"Fullbody - A",59m,"Incline Bench Press (Dumbbell)",1,36.0,12.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Incline Bench Press (Dumbbell)",2,36.0,12.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Incline Bench Press (Dumbbell)",3,36.0,12.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Incline Bench Press (Dumbbell)",4,36.0,12.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Lat Pulldown (Cable)",W,35.0,10.0,0,0.0,"",,
2025-04-10 18:18:20,"Fullbody - A",59m,"Lat Pulldown (Cable)",W,50.0,5.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Lat Pulldown (Cable)",1,60.0,10.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Lat Pulldown (Cable)",2,60.0,10.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Lat Pulldown (Cable)",3,60.0,10.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Lat Pulldown (Cable)",4,60.0,10.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Lateral Raise (Cable)",1,5.0,10.0,0,0.0,"",,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Lateral Raise (Cable)",2,5.0,10.0,0,0.0,,,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Lateral Raise (Cable)",3,5.0,10.0,0,0.0,,,7
2025-04-10 18:18:20,"Fullbody - A",59m,"Preacher Curl (Barbell)",1,22.0,10.0,0,0.0,"",,6
2025-04-10 18:18:20,"Fullbody - A",59m,"Preacher Curl (Barbell)",2,22.0,10.0,0,0.0,,,7
2025-04-10 18:18:20,"Fullbody - A",59m,"Preacher Curl (Barbell)",3,22.0,10.0,0,0.0,,,8
2025-04-10 18:18:20,"Fullbody - A",59m,"Farmers Walk",1,0,0.0,0,26.0,"",,
2025-04-10 18:18:20,"Fullbody - A",59m,"Farmers Walk",2,0,0.0,0,26.0,,,
2025-04-10 18:18:20,"Fullbody - A",59m,"Farmers Walk",3,0,0.0,0,33.0,,,
2025-04-10 18:18:20,"Fullbody - A",59m,"Farmers Walk",4,0,0.0,0,29.0,,,
2025-04-14 19:25:47,"Fullbody - B",1h 9m,"Romanian Deadlift (Barbell)",W,0.0,10.0,0,0.0,"","",
2025-04-14 19:25:47,"Fullbody - B",1h 9m,"Romanian Deadlift (Barbell)",W,20.0,10.0,0,0.0,,,
2025-04-14 19:25:47,"Fullbody - B",1h 9m,"Romanian Deadlift (Barbell)",W,60.0,6.0,0,0.0,,,
